pid,level,level_num,func_dept,region,emailcount,meetingcount,centrality,emailcount_int,meetingcount_int,emailcount_ext,meetingcount_ext,PMmtg,HRmtg,Mktmtg,Opmtg,GAmtg,Salesmtg,RDmtg,PMemail,HRemail,Mktemail,Opemail,GAemail,Salesemail,RDemail,Dir_level,Exc_level,JrIc_level,Mgr_level,SrExec_level,SrIc_level,Sprt_level,C_region,E_region,N_region,S_region,SW_region,W_region,GA_dept,HR_dept,Mkting_dept,Ops_dept,PM_dept,RD_dept,Sales_dept,attainquota
110996,Senior IC,3,R&D,Central,4844,1611,0.24309623,3822,1438,1022,173,94,32,100,223,190,151,648,440,46,57,258,155,5,2861,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
110997,Senior IC,3,R&D,Central,6156,0,0.1858844,4886,0,1270,0,0,0,0,0,0,0,0,318,12,8,462,252,111,3723,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
110998,Senior IC,3,R&D,Central,3926,717,0.11640617,3054,654,872,63,13,13,35,119,77,58,339,28,2,8,323,45,15,2633,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
110999,Senior IC,3,R&D,Central,2296,614,0.172686,2020,576,276,38,10,10,5,63,6,1,481,31,20,5,319,58,10,1577,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111000,Senior IC,3,R&D,Central,4763,1734,0.22474173,4001,1532,762,202,37,15,54,168,97,75,1086,55,6,9,331,35,68,3497,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111001,Senior IC,3,R&D,Central,5325,0,0.18194866,4003,0,1322,0,0,0,0,0,0,0,0,29,17,7,1026,69,25,2830,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111002,Senior IC,3,R&D,Central,1409,416,0.078481227,1149,355,260,61,6,5,12,33,26,8,265,2,25,2,188,5,0,927,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111003,Manager,4,R&D,Central,4010,4634,0.24041043,4010,4034,0,600,275,68,140,1076,188,138,2149,42,76,6,501,125,18,3242,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111004,Senior IC,3,R&D,Central,1849,1145,0.1088364,1557,1008,292,137,35,23,70,139,138,115,488,58,5,3,430,63,15,983,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111005,Junior IC,2,R&D,Central,923,1206,0.059140306,767,1060,156,146,13,12,35,214,78,57,651,12,7,2,52,15,4,675,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111006,Senior IC,3,R&D,Central,6322,0,0.29087353,4412,0,1910,0,0,0,0,0,0,0,0,109,62,60,360,126,53,3642,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111007,Senior IC,3,R&D,Central,3915,2307,0.16159144,3367,2027,548,280,32,23,74,414,138,117,1229,21,11,5,160,20,8,3142,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111008,Senior IC,3,R&D,Central,3255,2369,0.16427076,2571,2148,684,221,42,34,96,322,203,134,1317,6,23,4,73,92,0,2373,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111009,Senior IC,3,R&D,Central,2108,790,0.10679565,1542,715,566,75,20,8,35,73,60,58,461,14,25,8,2,89,0,1404,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111010,Senior IC,3,R&D,Central,573,1049,0.064507529,541,910,32,139,24,14,35,142,78,57,560,16,15,0,10,42,0,458,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111011,Senior IC,3,R&D,Central,11302,3121,0.33425015,7152,2386,4150,735,135,26,156,548,193,124,1204,67,3,74,2650,216,17,4125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111012,Junior IC,2,R&D,Central,9944,3715,0.30073279,7640,2838,2304,877,235,25,118,690,189,116,1465,598,9,14,2168,359,170,4322,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111013,Senior IC,3,R&D,Central,10894,3367,0.35928792,7232,2617,3662,750,165,28,143,582,266,131,1302,795,14,248,1709,749,177,3540,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111014,Senior IC,3,R&D,Central,8216,6339,0.37659031,7090,5122,1126,1217,297,38,194,2067,152,132,2242,116,4,344,2948,96,54,3528,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111016,Junior IC,2,R&D,Central,4968,0,0.31324208,4116,0,852,0,0,0,0,0,0,0,0,423,7,68,444,571,99,2504,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111017,Senior IC,3,R&D,Central,2975,6069,0.292739,2959,4824,16,1245,170,56,302,1644,412,223,2017,390,2,119,661,421,11,1355,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111018,Director,5,R&D,Central,5834,6978,0.33198988,4826,5289,1008,1689,389,58,342,1501,462,218,2319,575,30,250,408,610,24,2929,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
111019,Executive,6,G&A,Central,17725,1617,0.42114532,9107,1434,8618,183,40,39,188,169,756,94,148,114,63,2067,192,6119,435,117,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
111020,Senior Executive,7,G&A,Central,9500,1935,0.44415376,7356,1590,2144,345,125,28,214,198,438,226,361,682,112,1122,334,3461,1220,425,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
111021,Executive,6,G&A,Central,6392,3791,0.38326284,4208,2680,2184,1111,113,35,293,748,350,245,896,133,64,1052,56,1911,609,383,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
111022,Executive,6,G&A,Central,12102,2481,0.40148276,4700,2073,7402,408,156,47,180,512,299,245,634,283,55,1001,142,1654,859,706,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
111023,Senior IC,3,G&A,Central,2138,225,0.20215523,1756,200,382,25,14,1,1,20,30,5,129,232,13,83,330,389,59,650,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
111024,Junior IC,2,G&A,Central,1845,1045,0.25687626,1339,929,506,116,27,31,89,185,267,130,200,23,58,16,177,682,37,346,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
111025,Director,5,G&A,Central,5653,2394,0.44787529,5653,2097,0,297,53,56,105,285,1235,180,183,13,130,45,174,5201,73,17,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
111026,Senior IC,3,G&A,Central,6935,1922,0.45750448,6321,1702,614,220,30,45,89,238,982,136,182,49,103,99,268,5405,286,111,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
111027,Director,5,HR,Central,6869,3438,0.52248234,5309,2851,1560,587,181,276,201,653,422,232,886,203,1814,266,108,1602,547,769,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA
111028,Senior Executive,7,G&A,Central,21853,2012,0.59989917,15087,1687,6766,325,46,468,143,225,461,123,221,57,6219,1164,755,5803,495,594,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
111029,Manager,4,G&A,Central,6625,1948,0.34169704,4455,1761,2170,187,26,37,85,215,1079,150,169,28,233,14,309,3707,58,106,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
111030,Junior IC,2,G&A,Central,4905,1635,0.2047738,2951,1466,1954,169,28,33,97,214,740,136,218,0,41,47,194,2450,44,175,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
111031,Junior IC,2,G&A,Central,7300,1305,0.31584319,5560,1169,1740,136,25,27,84,180,556,126,171,32,8,136,91,5091,16,186,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
111032,Junior IC,2,Operations,Central,1909,1193,0.076626904,1135,1099,774,94,15,18,35,578,100,57,296,0,8,7,826,185,0,109,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111033,Senior IC,3,Operations,Central,850,1003,0.040499277,848,917,2,86,14,17,47,356,105,65,313,0,8,4,509,13,0,314,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111034,Manager,4,Operations,Central,1655,5581,0.14759658,1499,4245,156,1336,179,35,235,1732,222,145,1697,17,25,4,1214,52,3,184,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111035,Senior IC,3,Operations,Central,1181,1027,0.16509317,1181,875,0,152,11,12,35,277,129,69,342,13,18,0,419,54,2,675,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111036,Senior IC,3,Operations,Central,2874,1564,0.10393611,1376,1409,1498,155,31,35,107,421,214,152,449,13,15,4,1013,63,2,266,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111037,Senior IC,3,Operations,Central,11944,6630,0.38947663,8326,5126,3618,1504,355,42,258,1952,304,194,2021,874,15,89,4879,35,391,2043,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111038,Junior IC,2,Operations,Central,3436,5348,0.16185641,2218,4153,1218,1195,243,45,274,1420,285,212,1674,139,8,13,1378,41,0,639,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111039,Senior IC,3,Operations,Central,10817,3290,0.32517093,8869,2889,1948,401,170,21,88,1190,137,122,1161,57,20,244,4987,33,61,3467,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111040,Manager,4,Operations,Central,3840,2407,0.24071927,3648,1993,192,414,160,19,167,726,170,78,673,107,22,18,2842,186,17,456,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111041,Manager,4,Operations,Central,11691,1778,0.48836562,10269,1431,1422,347,106,10,40,692,39,11,533,384,128,98,4029,243,461,4926,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111042,Junior IC,2,Operations,Central,1682,780,0.090476982,1218,707,464,73,11,12,35,418,83,57,91,95,5,3,523,127,8,457,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111043,Junior IC,2,Operations,Central,1477,1681,0.10458326,1249,1515,228,166,76,13,35,749,78,57,507,0,24,4,948,24,3,246,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111044,Junior IC,2,Operations,Central,4182,1875,0.19570017,3164,1631,1018,244,44,20,70,770,134,121,472,50,26,12,1915,82,18,1061,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111045,Junior IC,2,Operations,Central,445,634,0.055415861,427,562,18,72,3,2,0,327,1,0,229,0,34,1,256,19,2,115,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111046,Junior IC,2,Operations,Central,1229,261,0.084309533,1083,243,146,18,1,1,0,238,0,1,2,33,12,58,440,13,21,506,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111047,Junior IC,2,Operations,Central,3403,1902,0.20553045,3393,1661,10,241,116,12,38,845,78,60,512,160,2,15,1209,17,209,1781,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111048,Junior IC,2,Operations,Central,1571,2490,0.098678939,1563,2156,8,334,106,21,88,979,140,116,706,45,20,2,1165,34,56,241,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111049,Junior IC,2,Operations,Central,9707,0,0.25449955,6577,0,3130,0,0,0,0,0,0,0,0,421,12,20,3697,60,56,2311,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111050,Senior IC,3,Operations,Central,2935,0,0.2134147,2485,0,450,0,0,0,0,0,0,0,0,2,14,41,1036,77,85,1230,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111051,Junior IC,2,Operations,Central,1867,1122,0.12870193,1465,778,402,344,14,9,37,312,58,65,283,68,20,32,914,58,164,209,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111052,Director,5,Operations,Central,4356,2397,0.29586208,3652,2010,704,387,146,45,105,850,157,83,624,99,177,18,2935,94,20,309,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111053,Senior Executive,7,Operations,Central,7116,3449,0.44314954,6150,2726,966,723,150,42,203,1119,571,247,394,122,292,371,3368,1334,346,317,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111054,Senior IC,3,Operations,Central,5135,2788,0.32016918,4115,2436,1020,352,96,32,255,958,339,202,554,169,18,111,3245,134,10,428,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111055,Senior IC,3,Operations,Central,3374,3949,0.28123876,2580,2970,794,979,111,33,258,1201,293,247,827,179,42,4,1879,128,6,342,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111056,Senior IC,3,Operations,Central,1940,2423,0.27796647,1940,2058,0,365,122,33,120,796,195,136,656,65,68,58,1169,236,73,271,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111057,Senior IC,3,Operations,Central,5168,1890,0.17044817,3686,1485,1482,405,41,16,50,547,100,80,651,33,4,4,2790,102,1,752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111058,Junior IC,2,Operations,Central,1175,1172,0.046002924,1057,1085,118,87,23,25,82,493,160,123,179,0,4,6,880,17,0,150,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111059,Junior IC,2,Operations,Central,2616,35,0.13555589,1572,29,1044,6,0,0,0,25,0,0,4,0,89,0,1031,171,0,281,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111060,Support,1,Operations,Central,531,58,0.11872027,525,51,6,7,0,1,7,41,0,2,0,0,9,97,332,26,59,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111061,Junior IC,2,Marketing,Central,12783,1380,0.45650005,7145,1205,5638,175,25,29,111,527,181,165,167,71,30,301,4133,480,2093,37,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA
111062,Support,1,Operations,Central,4634,1153,0.25395808,2762,1043,1872,110,23,25,98,382,179,159,177,4,20,74,1666,304,687,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111064,Support,1,Operations,Central,5558,1287,0.31660905,4002,1139,1556,148,25,27,127,485,176,132,167,125,22,386,1691,345,1414,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111065,Support,1,Operations,Central,2250,1031,0.36681944,2250,931,0,100,26,27,99,302,176,132,169,34,1,29,964,158,1036,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111066,Support,1,Operations,Central,584,11,0.10277702,530,11,54,0,0,0,0,10,1,0,0,5,60,8,330,61,4,62,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
111067,Director,5,Sales,Central,3526,961,0.33601078,2554,931,972,30,142,1,3,5,1,37,742,160,17,152,337,235,1574,79,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,75.495514
111068,Junior IC,2,Sales,Central,3844,1555,0.26946327,2372,1378,1472,177,65,34,170,203,297,340,269,219,14,76,288,111,1339,325,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,137.45268
111069,Junior IC,2,Sales,Central,7741,700,0.40835604,5913,620,1828,80,30,12,52,204,81,110,131,236,10,271,641,96,4123,536,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,190.55539
111070,Senior IC,3,Sales,Central,3686,1267,0.33717537,3682,1115,4,152,69,31,111,193,202,294,215,96,34,91,253,146,2730,332,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,187.36826
111071,Director,5,Sales,Central,6075,1836,0.5707128,4949,1617,1126,219,80,32,220,224,247,608,206,217,50,549,312,354,3382,85,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,146.26048
111072,Senior IC,3,Sales,Central,29518,872,0.81390077,19100,719,10418,153,69,9,75,80,74,339,73,2430,28,1446,1982,1313,11031,870,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,66.480209
111073,Executive,6,Sales,Central,13890,3491,0.61304981,12416,2760,1474,731,199,30,294,632,448,953,204,275,117,477,322,1025,9841,359,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,148.9623
111074,Junior IC,2,Sales,Central,7911,1405,0.43947387,5939,1231,1972,174,27,23,232,141,159,491,158,4,22,1491,141,95,4175,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,173.0687
111075,Junior IC,2,Sales,Central,4320,2666,0.44183332,4320,2282,0,384,124,41,319,525,411,619,243,83,41,614,380,703,2492,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,114.65015
111076,Executive,6,Sales,Central,11908,2202,0.43739441,8446,1822,3462,380,125,34,212,509,381,351,210,140,89,615,670,909,5994,29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,145.99054
111077,Senior IC,3,Sales,Central,3491,221,0.34537381,2341,182,1150,39,6,4,34,31,31,36,40,86,2,659,346,273,958,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,95.645378
111078,Senior Executive,7,Sales,Central,7153,2759,0.56985509,7095,2377,58,382,135,39,288,432,503,712,268,127,116,593,454,1498,4204,103,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,155.92284
111079,Support,1,Sales,Central,3388,825,0.2507382,2884,735,504,90,13,12,70,92,77,392,79,42,5,18,244,17,2555,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,141.48288
111080,Manager,4,Sales,Central,11552,471,0.6788798,8646,462,2906,9,125,2,4,4,3,56,268,43,233,1498,483,810,5525,54,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,78.78389
111081,Junior IC,2,Operations,West,200,0,0.006843065,196,0,4,0,0,0,0,0,0,0,0,0,0,0,178,2,14,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111082,Manager,4,Sales,West,8770,1133,0.21156392,3716,1129,5054,4,315,2,1,4,3,62,742,13,139,522,815,113,2114,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,137.04233
111083,Senior IC,3,Sales,West,2533,340,0.11412365,1487,335,1046,5,13,2,3,9,3,37,268,2,22,139,380,38,895,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,42.109459
111084,Junior IC,2,Sales,West,4273,784,0.27018511,3323,769,950,15,11,2,7,4,6,62,677,10,33,321,208,96,2647,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,103.37978
111085,Junior IC,2,Sales,East,3431,826,0.085331947,1751,802,1680,24,11,2,3,15,3,26,742,0,0,379,242,287,836,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,120.64569
111086,Manager,4,Sales,East,3344,950,0.098933004,2564,935,780,15,135,1,9,5,6,37,742,0,0,308,231,221,1804,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,44.114914
111087,Junior IC,2,Sales,East,4681,318,0.063989937,1627,294,3054,24,3,2,8,9,3,26,243,0,0,258,51,52,1230,36,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,110.59844
111088,Manager,4,Sales,East,1980,1173,0.10029757,1626,1143,354,30,315,2,4,15,3,62,742,2,0,184,52,124,1221,43,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,78.089203
111089,Junior IC,2,Sales,East,1104,821,0.10067361,1080,797,24,24,3,1,4,15,6,26,742,0,0,215,47,130,676,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,67.389938
111090,Manager,4,Sales,East,7620,973,0.069186859,2642,958,4978,15,125,2,4,9,3,24,791,0,0,660,61,41,1848,32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,77.770607
111091,Junior IC,2,Sales,East,7974,82,0.20229769,3000,67,4974,15,11,3,3,9,3,37,1,0,0,241,1142,922,654,41,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,162.5607
111092,Manager,4,R&D,West,2986,0,0.068104975,2402,0,584,0,0,0,0,0,0,0,0,5,81,0,553,11,0,1752,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA
111093,Junior IC,2,R&D,West,1332,691,0.041074164,1332,579,0,112,0,0,0,197,21,0,361,0,5,0,509,4,0,814,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA
111094,Senior IC,3,R&D,West,6395,240,0.096060343,3867,208,2528,32,10,2,0,75,0,0,121,157,8,0,1839,18,12,1833,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA
111095,Junior IC,2,R&D,West,3100,298,0.045512144,1642,268,1458,30,11,0,0,121,0,0,136,2,7,2,678,5,0,948,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA
111097,Junior IC,2,R&D,West,856,9,0.033404965,462,0,394,9,0,0,0,0,0,0,0,0,3,0,151,3,7,298,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA
111098,Junior IC,2,R&D,West,1572,297,0.051328983,1572,167,0,130,6,1,0,67,28,0,65,6,13,0,838,4,1,710,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA
111099,Senior IC,3,R&D,West,1049,19,0.054870903,1027,13,22,6,0,0,0,4,0,0,9,0,15,1,262,4,0,745,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA
111101,Junior IC,2,R&D,West,1832,0,0.075226337,1804,0,28,0,0,0,0,0,0,0,0,101,2,0,492,6,6,1197,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA
111103,Director,5,HR,West,7669,215,0.28163049,5923,148,1746,67,1,57,9,25,35,13,8,5,2096,110,1303,1006,1328,75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA
111104,Director,5,Operations,West,1748,266,0.14879566,1670,235,78,31,0,8,0,103,123,1,0,0,152,14,822,569,111,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111105,Senior IC,3,Operations,West,5118,0,0.11392925,2822,0,2296,0,0,0,0,0,0,0,0,60,8,0,1283,46,2,1423,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111106,Junior IC,2,Operations,West,2489,1,0.062353522,1655,1,834,0,0,0,0,1,0,0,0,0,2,0,979,25,6,643,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111107,Junior IC,2,Operations,West,578,0,0.022309022,374,0,204,0,0,0,0,0,0,0,0,0,7,2,315,2,8,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111109,Junior IC,2,Operations,West,2467,584,0.080325119,1649,465,818,119,23,0,18,211,6,0,207,8,14,0,1200,4,2,421,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111110,Junior IC,2,Operations,West,2544,1025,0.066791624,1754,816,790,209,16,0,18,317,26,0,439,1,7,0,1221,7,0,518,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111111,Manager,4,Operations,West,2402,109,0.14607294,2342,86,60,23,1,2,3,67,2,1,10,18,80,17,1594,2,22,609,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111112,Junior IC,2,Operations,West,6649,521,0.17109036,4585,428,2064,93,59,0,0,216,13,7,133,397,9,78,2654,31,46,1370,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111115,Junior IC,2,Operations,West,402,431,0.019650258,402,345,0,86,44,0,44,145,22,0,90,2,0,0,319,2,0,79,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111116,Junior IC,2,Operations,West,949,0,0.069514431,931,0,18,0,0,0,0,0,0,0,0,0,5,0,780,14,4,128,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111117,Manager,4,Operations,West,1680,377,0.10885799,1476,324,204,53,0,1,0,323,0,0,0,2,46,4,1289,66,8,61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111118,Junior IC,2,Operations,West,2080,6,0.086775139,1564,5,516,1,0,1,0,4,0,0,0,0,47,5,1133,59,2,318,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111119,Junior IC,2,Operations,West,801,0,0.039447296,799,0,2,0,0,0,0,0,0,0,0,20,4,0,302,21,0,452,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111120,Manager,4,Operations,West,4278,4451,0.18584284,2610,3506,1668,945,200,52,192,1303,270,178,1311,15,254,8,1909,43,37,344,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111121,Junior IC,2,Operations,West,1955,0,0.082398176,1403,0,552,0,0,0,0,0,0,0,0,0,6,0,1372,2,2,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111122,Support,1,Operations,West,3911,58,0.056954466,2147,58,1764,0,0,0,0,58,0,0,0,0,2,17,1966,6,156,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,NA
111124,Manager,4,Sales,West,13608,291,0.22943622,7222,273,6386,18,125,2,9,15,1,120,1,19,169,787,1051,145,5031,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,87.055786
111125,Senior IC,3,Sales,West,4506,830,0.062297639,1950,826,2556,4,3,3,3,5,3,18,791,0,18,70,345,4,1492,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,80.444817
111126,Senior IC,3,Sales,West,6109,733,0.095775075,2917,726,3192,7,11,2,4,4,3,25,677,2,7,109,708,27,2064,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18.230772
111127,Junior IC,2,Sales,West,8372,335,0.098875292,3180,329,5192,6,5,2,4,4,6,40,268,4,65,261,657,4,2189,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,72.984749
