expid,group_size,year,leader_country,mean_age,sd_age,tot_injury,tot_sherpas,tot_oxy,mean_oxy,tot_death,tot_tibetans,mean_highpt,tot_success,tot_disputed,tot_claimed,peakid,num_doctors,num_fem,success_rate,injury_rate,female_perc,percent_same_cit,decade,region,himal,heightm,mean_exp,max_exp,min_exp,sd_exp,mean_idv,sd_idv,mean_pdi,sd_pdi
LAMJ80101,9,1980,Japan,29.55555556,11.24845668,0,0,0,0,0,0,0.222222222,2,0,0,LAMJ,0,0,0.222222222,0,0,1,1980,5,1,6983,1,1,1,0,43.33333333,6.227991553,55.83333333,4.281744193
LAMJ82101,4,1982,S Korea,23.75,3.304037934,0,0,0,0,0,0,0.25,1,0,0,LAMJ,0,4,0.25,0,1,1,1980,5,1,6983,1,1,1,0,NA,NA,NA,NA
LAMJ82102,3,1982,Japan,32.33333333,7.505553499,0,0,0,0,0,0,1,3,0,0,LAMJ,0,2,1,0,0.666666667,1,1980,5,1,6983,1.333333333,2,1,0.577350269,39.6,8.76356092,58.4,6.024948133
LAMJ89101,7,1989,Japan,32,4.760952286,0,0,0,0,0,0,0.142857143,0,0,0,LAMJ,1,3,0,0,0.428571429,1,1980,5,1,6983,1.142857143,2,1,0.377964473,46,0,54,0
LAMP53101,4,1953,New Zealand,10.25,20.5,0,0,0,0,0,0,0,0,0,0,LAMP,0,0,0,0,0,1,1950,4,5,6648,3.5,4,3,0.577350269,79,0,22,0
LANG01301,7,2001,Japan,47.71428571,11.70063083,0,0,0,0,0,0,0.285714286,0,0,0,LANG,0,2,0,0,0.285714286,1,2000,3,13,7227,2.142857143,4,1,1.069044968,46,0,54,0
LANG04301,4,2004,Germany,37.5,6.244997998,0,0,0,0,0,0,1,0,0,0,LANG,0,1,0,0,0.25,1,2000,3,13,7227,5.5,12,1,4.795831523,67,0,35,0
LANG07101,4,2007,S Korea,36.25,0.957427108,0,0,0,0,0,0,0.25,0,0,0,LANG,0,0,0,0,0,1,2000,3,13,7227,2,3,1,0.816496581,NA,NA,NA,NA
LANG07301,3,2007,Italy,50.66666667,6.110100927,0,0,0,0,0,0,1,0,0,0,LANG,0,0,0,0,0,1,2000,3,13,7227,2.666666667,5,1,2.081665999,76,0,50,0
LANG10101,3,2010,S Korea,38.66666667,1.154700538,0,0,0,0,0,0,1,0,0,0,LANG,0,0,0,0,0,1,2010,3,13,7227,2.333333333,3,2,0.577350269,NA,NA,NA,NA
LANG10302,5,2010,Iran,33.2,4.086563348,0,0,0,0,0,0,1,5,0,0,LANG,0,0,1,0,0,1,2010,3,13,7227,1.2,2,1,0.447213595,39.16666667,4.490731195,59.16666667,2.857738033
LANG16301,3,2016,Italy,52.66666667,7.505553499,0,0,0,0,0,0,0,0,0,0,LANG,0,0,0,0,0,1,2010,3,13,7227,6.333333333,13,1,6.110100927,76,0,50,0
LANG59301,6,1959,Japan,4.333333333,10.61445555,0,0,0,0,0,0,0,0,0,0,LANG,0,0,0,0,0,1,1950,3,13,7227,1,1,1,0,46,0,54,0
LANG61101,5,1961,Japan,27.6,7.765307463,0,0,0,0,2,0,0,0,0,0,LANG,0,0,0,0,0,1,1960,3,13,7227,1.6,4,1,1.341640786,46.28571429,0.755928946,57.28571429,8.693182879
LANG63301,9,1963,Italy,26.33333333,11.04536102,0,0,0,0,2,0,0,0,0,0,LANG,0,0,0,0,0,1,1960,3,13,7227,1.111111111,2,1,0.333333333,76,0,50,0
LANG64101,6,1964,Japan,27.16666667,6.968978883,0,0,0,0,0,0,0.333333333,0,0,0,LANG,0,0,0,0,0,1,1960,3,13,7227,1.166666667,2,1,0.40824829,42.44444444,7.05533683,56.44444444,4.85054407
LANG64301,5,1964,UK,30.2,7.429670248,0,0,0,0,0,0,0.2,0,0,0,LANG,0,2,0,0,0.4,0.25,1960,3,13,7227,1.2,2,1,0.447213595,NA,NA,NA,NA
LANG78301,11,1978,Japan,31.63636364,5.661673379,0,2,0,0,0,0,0.181818182,2,0,0,LANG,1,0,0.181818182,0,0,0.6,1970,3,13,7227,1.454545455,4,1,0.934198733,40.28571429,7.95592253,57.92857143,5.469696739
LANG80101,7,1980,UK,25.85714286,1.069044968,0,0,0,0,0,0,0.285714286,0,0,0,LANG,0,0,0,0,0,0.833333333,1980,3,13,7227,1.142857143,2,1,0.377964473,NA,NA,NA,NA
LANG80301,6,1980,Japan,28.83333333,5.671566509,0,0,0,0,0,0,1,6,0,0,LANG,0,0,1,0,0,1,1980,3,13,7227,1,1,1,0,46,0,54,0
LANG81101,8,1981,Japan,28,2.618614683,0,0,0,0,0,0,0.5,4,0,0,LANG,1,0,0.5,0,0,1,1980,3,13,7227,1.5,3,1,0.755928946,44.4,5.059644256,55.1,3.478505426
LANG82301,6,1982,Italy,28.66666667,10.51982256,0,0,0,0,0,0,0.166666667,1,0,0,LANG,1,1,0.166666667,0,0.166666667,1,1980,3,13,7227,1.166666667,2,1,0.40824829,70.25,16.26345597,51.875,5.303300859
LANG82302,10,1982,France,32.5,9.5597536,0,0,0,0,0,0,0,0,0,0,LANG,1,3,0,0,0.3,1,1980,3,13,7227,1.1,2,1,0.316227766,71,0,68,0
LANG83101,4,1983,USA,30.5,4.509249753,0,0,0,0,0,0,1,0,0,0,LANG,0,0,0,0,0,1,1980,3,13,7227,1.5,2,1,0.577350269,NA,NA,NA,NA
LANG84101,6,1984,Canada,30.5,6.090976933,2,0,0,0,0,0,0.333333333,0,0,0,LANG,0,0,0,0.333333333,0,1,1980,3,13,7227,1.5,3,1,0.836660027,80,0,39,0
LANG85301,3,1985,USA,20.66666667,18.33939294,0,0,0,0,2,0,0.666666667,0,0,0,LANG,0,0,0,0,0,0.5,1980,3,13,7227,1.333333333,2,1,0.577350269,NA,NA,NA,NA
LANG86101,6,1986,Japan,28,7.56306816,0,0,0,0,0,0,0.666666667,4,0,0,LANG,0,0,0.666666667,0,0,1,1980,3,13,7227,1,1,1,0,46,0,54,0
LANG86301,7,1986,S Korea,28.28571429,3.946064948,0,0,0,0,0,0,0.714285714,5,0,0,LANG,0,0,0.714285714,0,0,1,1980,3,13,7227,1,1,1,0,NA,NA,NA,NA
LANG86302,5,1986,Spain,31.4,2.607680962,0,0,0,0,0,0,0.2,0,0,0,LANG,1,1,0,0,0.2,1,1980,3,13,7227,1,1,1,0,51,0,57,0
LANG87401,9,1987,Poland,32.66666667,3.240370349,1,0,0,0,0,0,0.333333333,3,0,0,LANG,1,0,0.333333333,0.111111111,0,1,1980,3,13,7227,2.111111111,3,1,0.600925213,60,0,68,0
LANG88301,7,1988,Poland,41,12.23383287,1,0,0,0,0,0,0.285714286,0,0,0,LANG,1,0,0,0.142857143,0,1,1980,3,13,7227,1.714285714,5,1,1.496026483,60,0,68,0
LANG88401,4,1988,Japan,37,3.741657387,0,0,0,0,0,0,0.25,1,0,0,LANG,0,0,0.25,0,0,1,1980,3,13,7227,1,1,1,0,41.42857143,7.807200584,57.14285714,5.367450401
LANG89101,13,1989,Japan,26.84615385,9.118170082,0,0,0,0,3,0,0.230769231,0,0,0,LANG,0,0,0,0,0,1,1980,3,13,7227,1.230769231,2,1,0.43852901,46,0,54,0
LANG89301,6,1989,UK,29,3.577708764,0,0,0,0,0,0,0.166666667,1,0,0,LANG,0,0,0.166666667,0,0,0.8,1980,3,13,7227,1,1,1,0,NA,NA,NA,NA
LANG89302,9,1989,Switzerland,39.22222222,7.224572267,0,0,0,0,0,0,0.777777778,7,0,0,LANG,1,3,0.777777778,0,0.333333333,0.875,1980,3,13,7227,1.777777778,3,1,0.833333333,NA,NA,NA,NA
LANG90101,18,1990,USA,35.77777778,11.53284596,0,0,0,0,0,0,0.055555556,0,0,0,LANG,1,3,0,0,0.166666667,0.941176471,1990,3,13,7227,1.111111111,2,1,0.323380833,NA,NA,NA,NA
LANG90301,6,1990,France,27.83333333,1.602081979,0,0,0,0,0,0,0.166666667,0,0,0,LANG,0,1,0,0,0.166666667,1,1990,3,13,7227,1,1,1,0,71,0,68,0
LANG91301,8,1991,Japan,38.625,5.343554194,0,0,0,0,0,0,0.25,0,0,0,LANG,0,0,0,0,0,1,1990,3,13,7227,2.375,6,1,1.767766953,46,0,54,0
LANG91302,4,1991,UK,27,3.16227766,0,0,0,0,0,0,0.5,0,0,0,LANG,0,0,0,0,0,1,1990,3,13,7227,1,1,1,0,NA,NA,NA,NA
LANG92401,5,1992,S Korea,26.6,5.856620186,0,0,0,0,1,0,0.2,1,0,0,LANG,0,0,0.2,0,0,1,1990,3,13,7227,1.6,2,1,0.547722558,NA,NA,NA,NA
LANG93401,8,1993,Japan,34.125,6.770471602,1,0,0,0,0,0,0.5,0,0,0,LANG,0,1,0,0.125,0.125,1,1990,3,13,7227,1,1,1,0,46,0,54,0
LANG94301,4,1994,Spain,31.25,9.912113801,0,0,0,0,0,0,0.75,3,0,0,LANG,0,0,0.75,0,0,1,1990,3,13,7227,1,1,1,0,51,0,57,0
LANG94401,8,1994,Japan,30,5.830951895,1,0,1,0.125,0,0,0.25,2,0,0,LANG,1,2,0.25,0.125,0.25,1,1990,3,13,7227,1.5,2,1,0.534522484,42.8,6.746192342,56.2,4.638007235
LANG94402,4,1994,Japan,31.75,8.995369179,0,0,0,0,0,0,0.25,0,0,0,LANG,0,1,0,0,0.25,1,1990,3,13,7227,1.5,2,1,0.577350269,46,0,54,0
LANG95101,6,1995,Spain,35.66666667,4.03319559,0,0,0,0,0,0,1,0,0,0,LANG,0,0,0,0,0,1,1990,3,13,7227,1.333333333,2,1,0.516397779,51,0,57,0
LANG98101,4,1998,Japan,33.5,4.203173404,0,0,0,0,0,0,1,0,0,0,LANG,0,0,0,0,0,1,1990,3,13,7227,1.5,2,1,0.577350269,42.8,7.155417528,56.2,4.91934955
LANG99301,5,1999,Spain,34.4,8.590692638,0,0,0,0,0,0,0.4,0,0,0,LANG,0,0,0,0,0,1,1990,3,13,7227,1.6,3,1,0.894427191,51,0,57,0
LANG99302,5,1999,Switzerland,35.6,7.092249291,0,0,0,0,0,0,0.4,0,0,0,LANG,0,0,0,0,0,1,1990,3,13,7227,2.8,8,1,2.949576241,68,0,34,0
LANR03101,4,2003,UK,39.75,3.685557398,1,0,0,0,0,0,0.25,0,0,0,LANR,0,0,0,0.25,0,1,2000,3,13,7205,1.25,2,1,0.5,NA,NA,NA,NA
LANR11301,4,2011,France,43,5.354126135,0,0,0,0,0,0,0.75,0,0,0,LANR,0,1,0,0,0.25,1,2010,3,13,7205,3.75,8,1,3.403429643,62.8,18.33575742,67.4,1.341640786
LANR15101,4,2015,Japan,65,2.160246899,0,0,0,0,0,0,0,0,0,0,LANR,0,0,0,0,0,1,2010,3,13,7205,3.75,7,2,2.217355783,39.14285714,8.552359741,58.71428571,5.879747322
LANR71301,3,1971,Japan,25.66666667,5.033222957,0,0,0,0,0,0,0,0,0,0,LANR,0,0,0,0,0,1,1970,3,13,7205,2,3,1,1,46,0,54,0
LANR81301,8,1981,Japan,33,5.879747322,0,3,0,0,0,0,0.5,4,0,0,LANR,1,1,0.5,0,0.125,0.571428571,1980,3,13,7205,1.75,4,1,1.035098339,40.18181818,8.072399666,58,5.54977477
LANR83301,6,1983,Japan,31.5,4.370354677,0,2,0,0,0,0,0.666666667,4,0,0,LANR,0,0,0.666666667,0,0,0.4,1980,3,13,7205,1.166666667,2,1,0.40824829,38,8.76356092,59.5,6.024948133
LANR87101,6,1987,Japan,36.83333333,6.554896389,0,0,0,0,0,0,0.833333333,5,0,0,LANR,0,0,0.833333333,0,0,1,1980,3,13,7205,1.333333333,3,1,0.816496581,42,7.406560798,56.75,5.092010549
LANR89401,3,1989,S Korea,23.66666667,2.516611478,0,0,0,0,0,0,0.666666667,2,0,0,LANR,0,0,0.666666667,0,0,1,1980,3,13,7205,3.666666667,7,1,3.055050463,NA,NA,NA,NA
LANR90301,3,1990,Austria,50.33333333,4.041451884,0,0,0,0,0,0,1,0,0,0,LANR,0,0,0,0,0,1,1990,3,13,7205,4.333333333,5,3,1.154700538,50,11.18033989,21.8,24.14953416
LANY18301,11,2018,Denmark/Australia,46.81818182,13.71727511,1,0,1,0.090909091,0,0,0.454545455,5,0,0,LANY,0,4,0.454545455,0.090909091,0.363636364,0,2010,3,13,6048,4.090909091,14,1,3.910359202,NA,NA,NA,NA
LARK17301,4,2017,Georgia,14.25,28.5,0,0,0,0,0,0,0.75,3,0,0,LARK,0,0,0.75,0,0,1,2010,4,15,6416,7,24,1,11.34313302,0,0,0,0
LARK17302,3,2017,Ecuador,28.33333333,1.527525232,0,0,0,0,0,0,1,3,0,0,LARK,0,0,1,0,0,1,2010,4,15,6416,2.333333333,5,1,2.309401077,8,0,78,0
LAS212301,5,2012,Slovenia,28,4.69041576,0,0,0,0,0,0,0.4,0,0,0,LAS2,0,0,0,0,0,1,2010,1,6,6803,2,3,1,0.707106781,27,0,71,0
LCHA07301,8,2007,Japan,32.875,17.9557989,0,0,0,0,0,0,0.75,6,0,0,LCHA,0,0,0.75,0,0,1,2000,7,17,6721,1.5,4,1,1.069044968,46,0,54,0
LCHA83101,5,1983,Japan,32.8,7.886697661,0,0,0,0,0,0,0.2,0,0,0,LCHA,1,4,0,0,0.8,1,1980,7,17,6721,1,1,1,0,46,0,54,0
LDAK15301,3,2015,Nepal,35.66666667,0.577350269,0,3,0,0,0,0,1,3,0,0,LDAK,0,0,1,0,0,1,2010,2,19,6220,3.333333333,4,3,0.577350269,30,0,65,0
LDAK15302,6,2015,Japan,33,11.08151614,0,0,0,0,0,0,0.5,3,0,0,LDAK,0,1,0.5,0,0.166666667,1,2010,2,19,6220,2.5,10,1,3.674234614,46,0,54,0
LDAK16301,9,2016,Netherlands,47.88888889,11.45037602,0,0,0,0,0,0,0.666666667,6,0,0,LDAK,0,3,0.666666667,0,0.333333333,1,2010,2,19,6220,1.222222222,2,1,0.440958552,67.5,22.61335084,44.75,12.21120946
LDAK17301,10,2017,Netherlands,46.8,13.01964328,0,0,0,0,0,0,0.9,9,0,0,LDAK,0,1,0.9,0,0.1,1,2010,2,19,6220,1,1,1,0,75.45454545,15.07556723,40.45454545,8.140806304
LDNG16301,12,2016,UK,46.91666667,11.07378833,0,0,0,0,0,0,0,0,0,0,LDNG,0,3,0,0,0.25,1,2010,2,19,6326,1.416666667,4,1,0.900336637,NA,NA,NA,NA
LDNG17301,4,2017,0,50,5.477225575,0,0,0,0,0,0,0,0,0,0,LDNG,0,1,0,0,0.25,0,2010,2,19,6326,1.25,2,1,0.5,22,4.472135955,77,6.708203932
LDNG17401,4,2017,Nepal,35,5.354126135,0,4,0,0,0,0,1,4,0,0,LDNG,0,1,1,0,0.25,1,2010,2,19,6326,3.25,5,1,1.707825128,30,0,65,0
LDNG18301,3,2018,Spain,32.66666667,4.509249753,0,0,0,0,0,0,1,3,0,0,LDNG,0,0,1,0,0,1,2010,2,19,6326,1.333333333,2,1,0.577350269,51,0,57,0
LDNG18302,15,2018,UK,38.13333333,9.782394293,0,0,0,0,0,0,0.133333333,2,0,0,LDNG,0,1,0.133333333,0,0.066666667,1,2010,2,19,6326,1.666666667,3,1,0.723746864,NA,NA,NA,NA
LEOE05301,4,2005,USA,36,11.74734012,0,0,0,0,0,0,0.5,0,0,0,LEOE,0,2,0,0,0.5,0.666666667,2000,3,8,6733,1,1,1,0,NA,NA,NA,NA
LEOE55101,3,1955,UK,31,3,0,0,0,0,0,0,0.666666667,2,0,0,LEOE,1,3,0.666666667,0,1,1,1950,3,8,6733,1,1,1,0,NA,NA,NA,NA
LEOE60101,3,1960,Japan,0,0,0,0,0,0,0,0,0.666666667,2,0,0,LEOE,0,0,0.666666667,0,0,1,1960,3,8,6733,1,1,1,0,42,8,56.75,5.5
LEON55101,3,1955,UK,31,3,0,0,0,0,0,0,0,0,0,0,LEON,1,3,0,0,1,1,1950,3,8,6979,2,2,2,0,NA,NA,NA,NA
LEON57101,6,1957,UK,5.5,13.47219359,1,0,0,0,1,0,0.333333333,0,0,0,LEON,1,0,0,0.166666667,0,1,1950,3,8,6979,1.166666667,2,1,0.40824829,NA,NA,NA,NA
LEON58101,4,1958,Japan,45.5,8.020806277,0,0,0,0,0,0,0,0,0,0,LEON,0,0,0,0,0,1,1950,3,8,6979,1.25,2,1,0.5,39.14285714,8.552359741,58.71428571,5.879747322
LEON60101,7,1960,Japan,3.857142857,10.20504077,0,0,0,0,0,0,0,0,0,0,LEON,0,0,0,0,0,1,1960,3,8,6979,2,4,1,1,42.8,6.746192342,56.2,4.638007235
LEON61101,13,1961,Japan,30.84615385,4.259228292,0,0,0,0,0,0,0.230769231,0,0,0,LEON,0,0,0,0,0,1,1960,3,8,6979,1.384615385,4,1,0.869718493,44.85714286,4.276179871,54.78571429,2.939873661
LEON62101,8,1962,Japan,31.625,7.744813933,0,0,0,0,0,0,0.875,7,0,0,LEON,0,0,0.875,0,0,1,1960,3,8,6979,1.625,3,1,0.916125381,44.22222222,5.333333333,55.22222222,3.666666667
LEON82101,6,1982,Japan,26.5,4.806245936,0,0,0,0,0,0,0.5,3,0,0,LEON,1,0,0.5,0,0,1,1980,3,8,6979,1.166666667,2,1,0.40824829,41.2,7.728734265,57.3,5.313504807
LEON87301,5,1987,S Korea,30.6,14.74109901,0,0,0,0,0,0,0.4,2,0,0,LEON,1,0,0.4,0,0,1,1980,3,8,6979,1,1,1,0,NA,NA,NA,NA
LHAS62101,6,1962,UK,14.33333333,23.67840085,1,0,0,0,0,0,0.666666667,4,0,0,LHAS,0,6,0.666666667,0.166666667,1,1,1960,7,10,6412,2,2,2,0,NA,NA,NA,NA
LHAS64301,5,1964,UK,33.2,6.220932406,0,0,0,0,0,0,0.4,0,0,0,LHAS,0,0,0,0,0,1,1960,7,10,6412,1,1,1,0,NA,NA,NA,NA
LHOM01101,14,2001,Russia,43.85714286,5.432907464,0,0,9,0.642857143,0,0,0.642857143,9,0,0,LHOM,1,0,0.642857143,0,0,1,2000,2,12,8410,4.428571429,16,1,3.817254062,39,0,93,0
LHOT00101,8,2000,Slovenia,32,6.676183683,0,0,0,0,0,0,0.25,2,0,0,LHOT,0,0,0.25,0,0,0.857142857,2000,2,12,8516,3.25,6,1,2.251983253,27.75,2.121320344,71.25,0.707106781
LHOT00102,4,2000,0,48.5,5.802298395,0,0,1,0.25,0,0,0.5,2,0,0,LHOT,0,0,0.5,0,0,0,2000,2,12,8516,8,15,3,5.291502622,48.25,23.75394704,62.75,8.995369179
LHOT00104,8,2000,Georgia,43.875,5.890367439,0,0,8,1,0,0,1,8,0,0,LHOT,1,0,1,0,0,0.428571429,2000,2,12,8516,5.625,15,3,3.961871852,22.5,19.55760722,53,46.40402281
LHOT00105,4,2000,UK,43.25,8.61684397,0,0,1,0.25,0,0,0.25,0,0,0,LHOT,0,0,0,0,0,0.333333333,2000,2,12,8516,11.25,28,4,11.29527925,NA,NA,NA,NA
LHOT00107,4,2000,USA,38.25,13.04798835,0,0,0,0,0,0,0,0,0,0,LHOT,0,0,0,0,0,0.666666667,2000,2,12,8516,1.75,4,1,1.5,NA,NA,NA,NA
LHOT00108,4,2000,USA,51.5,11.44552314,0,0,0,0,0,0,0,0,0,0,LHOT,0,0,0,0,0,1,2000,2,12,8516,2.25,6,1,2.5,NA,NA,NA,NA
LHOT00302,7,2000,S Korea,32.28571429,8.32094317,0,0,3,0.428571429,0,0,0.428571429,3,0,0,LHOT,0,0,0.428571429,0,0,1,2000,2,12,8516,1,1,1,0,NA,NA,NA,NA
LHOT00303,19,2000,Russia,38.21052632,7.307370308,0,0,0,0,1,0,0,0,0,0,LHOT,1,0,0,0,0,0.888888889,2000,2,12,8516,1.789473684,7,1,1.583910329,37.66666667,4.211096453,92.9047619,0.300792604
LHOT00304,3,2000,S Korea,29,7.810249676,0,0,2,0.666666667,0,0,0.666666667,2,0,0,LHOT,0,0,0.666666667,0,0,1,2000,2,12,8516,2.333333333,3,2,0.577350269,NA,NA,NA,NA
LHOT01101,11,2001,USA,39.90909091,12.08680723,0,0,1,0.090909091,0,0,0.090909091,1,0,0,LHOT,0,0,0.090909091,0,0,0.6,2000,2,12,8516,3,9,1,2.792848009,NA,NA,NA,NA
LHOT01103,7,2001,UK,36.85714286,6.568322247,0,0,3,0.428571429,0,0,0.428571429,3,0,0,LHOT,0,1,0.428571429,0,0.142857143,0,2000,2,12,8516,5.428571429,14,2,3.95209408,NA,NA,NA,NA
LHOT01104,6,2001,Spain,34.33333333,9.352361556,1,0,0,0,0,0,0.333333333,2,0,0,LHOT,0,2,0.333333333,0.166666667,0.333333333,1,2000,2,12,8516,4.666666667,12,2,3.881580434,51,0,57,0
LHOT01108,6,2001,S Korea,35.5,7.503332593,0,0,2,0.333333333,0,0,0.333333333,2,0,0,LHOT,0,1,0.333333333,0,0.166666667,1,2000,2,12,8516,5.5,15,1,5.468089246,NA,NA,NA,NA
LHOT01109,4,2001,USA,44.5,6.608075867,0,0,0,0,0,0,1,0,0,0,LHOT,0,0,0,0,0,1,2000,2,12,8516,5.75,19,1,8.845903006,NA,NA,NA,NA
LHOT01110,5,2001,S Korea,31.6,5.683308895,0,0,1,0.2,0,0,0.4,2,0,0,LHOT,0,0,0.4,0,0,1,2000,2,12,8516,6,16,1,6.480740698,NA,NA,NA,NA
LHOT01401,6,2001,Japan,36.66666667,10.19149973,2,0,5,0.833333333,0,0,0.166666667,0,0,0,LHOT,0,0,0,0.333333333,0,1,2000,2,12,8516,4,10,1,3.286335345,42.44444444,7.05533683,56.44444444,4.85054407
LHOT02101,13,2002,Iran,31.23076923,9.019920973,0,0,11,0.846153846,0,0,0.923076923,12,0,0,LHOT,1,0,0.923076923,0,0,1,2000,2,12,8516,2.307692308,4,1,1.315587029,38.9375,4.434241762,59.3125,2.821790212
LHOT02103,10,2002,Russia,44.4,3.977715704,1,0,8,0.8,0,0,0.8,8,0,0,LHOT,1,0,0.8,0.1,0,0.888888889,2000,2,12,8516,3,7,1,2.357022604,40.90909091,6.331738236,88.18181818,15.98010126
LHOT02104,6,2002,Japan,32.66666667,6.592925501,0,0,3,0.5,0,0,0.5,3,0,0,LHOT,0,0,0.5,0,0,0.4,2000,2,12,8516,4.5,13,1,4.593473631,NA,NA,NA,NA
LHOT02105,5,2002,UK,44.2,12.98845641,0,0,1,0.2,0,0,0.4,2,0,0,LHOT,0,0,0.4,0,0,0.25,2000,2,12,8516,10.2,32,3,12.25561096,NA,NA,NA,NA
LHOT02106,3,2002,Ukraine,45.66666667,5.859465277,0,0,0,0,0,0,1,3,0,0,LHOT,0,0,1,0,0,0.5,2000,2,12,8516,6,9,1,4.358898944,29.66666667,8.082903769,92.33333333,0.577350269
LHOT02301,5,2002,Japan,29.2,9.576011696,0,0,4,0.8,0,0,1,5,0,0,LHOT,0,0,1,0,0,1,2000,2,12,8516,3.4,12,1,4.827007354,42,7.406560798,56.75,5.092010549
LHOT02302,3,2002,Brazil,36,5,0,0,1,0.333333333,0,0,0.333333333,1,0,0,LHOT,0,0,0.333333333,0,0,1,2000,2,12,8516,3,5,2,1.732050808,38,0,69,0
LHOT02303,8,2002,S Korea,30.25,6.11204899,0,0,4,0.5,0,0,0.5,4,0,0,LHOT,0,2,0.5,0,0.25,1,2000,2,12,8516,1.75,2,1,0.46291005,NA,NA,NA,NA
LHOT03101,6,2003,Japan,30.33333333,7.004760286,0,0,1,0.166666667,0,0,0.5,0,0,0,LHOT,0,1,0,0,0.166666667,0.8,2000,2,12,8516,2.5,7,1,2.50998008,NA,NA,NA,NA
LHOT03103,6,2003,India,34.16666667,4.262237284,0,0,5,0.833333333,0,0,0.833333333,5,0,0,LHOT,0,0,0.833333333,0,0,1,2000,2,12,8516,2.5,3,1,0.836660027,43.5,8.332380898,74,5.554920599
LHOT03104,6,2003,Nepal,35.16666667,7.494442385,1,0,3,0.5,0,0,0.5,3,0,0,LHOT,0,0,0.5,0.166666667,0,1,2000,2,12,8516,1.666666667,3,1,1.032795559,30,0,65,0
LHOT03105,11,2003,S Korea,31.54545455,8.079153871,0,0,5,0.454545455,0,0,0.454545455,5,0,0,LHOT,0,0,0.454545455,0,0,1,2000,2,12,8516,1.818181818,4,1,0.981649817,NA,NA,NA,NA
LHOT03107,4,2003,USA,44.5,8.96288644,0,0,2,0.5,0,0,0.5,2,0,0,LHOT,0,0,0.5,0,0,0.666666667,2000,2,12,8516,1,1,1,0,NA,NA,NA,NA
LHOT03111,5,2003,France,42,10.02496883,1,0,0,0,0,0,0.4,0,0,0,LHOT,0,0,0,0.2,0,1,2000,2,12,8516,1.2,2,1,0.447213595,71,0,68,0
LHOT03112,6,2003,USA,36,6.957010852,0,0,0,0,0,0,0.5,3,0,0,LHOT,0,1,0.5,0,0.166666667,0.2,2000,2,12,8516,6,8,2,2.529822128,NA,NA,NA,NA
LHOT03113,9,2003,Japan,32.44444444,10.01387926,0,0,5,0.555555556,0,0,0.555555556,5,0,0,LHOT,0,0,0.555555556,0,0,1,2000,2,12,8516,3.444444444,8,1,2.127857556,42,7.23627227,56.75,4.974937186
LHOT03401,4,2003,Japan,36.75,6.020797289,0,0,2,0.5,0,0,0.5,0,0,0,LHOT,0,0,0,0,0,1,2000,2,12,8516,5.25,12,2,4.716990566,46,0,54,0
LHOT04101,3,2004,Switzerland,43.66666667,0.577350269,1,0,0,0,0,0,0.333333333,1,0,0,LHOT,0,0,0.333333333,0.333333333,0,0,2000,2,12,8516,10.66666667,29,1,15.88500341,55.75,17.74589154,47.75,15.64981363
LHOT04105,5,2004,0,31.8,6.90651866,0,0,4,0.8,0,0,0.8,4,0,0,LHOT,0,0,0.8,0,0,0,2000,2,12,8516,1.6,2,1,0.547722558,NA,NA,NA,NA
LHOT04106,6,2004,Italy,37.16666667,8.207719943,0,0,0,0,0,0,0.5,3,0,0,LHOT,0,2,0.5,0,0.333333333,1,2000,2,12,8516,1.833333333,3,1,0.98319208,76,0,50,0
LHOT05102,16,2005,USA,35.5,11.90518095,5,0,4,0.25,0,0,0.25,0,0,0,LHOT,0,0,0,0.3125,0,0.533333333,2000,2,12,8516,1.6875,3,1,0.793200269,NA,NA,NA,NA
LHOT05103,4,2005,S Korea,43,15.1217283,0,0,0,0,0,0,0.25,0,0,0,LHOT,0,0,0,0,0,1,2000,2,12,8516,2.75,6,1,2.217355783,NA,NA,NA,NA
LHOT06102,3,2006,Germany,38,5.196152423,0,0,0,0,0,0,1,0,0,0,LHOT,0,1,0,0,0.333333333,0,2000,2,12,8516,11.66666667,18,8,5.507570547,56,10.53565375,33.33333333,21.54839515
LHOT06103,9,2006,Italy,39.11111111,6.918172527,1,0,0,0,0,0,0.333333333,3,0,0,LHOT,0,2,0.333333333,0.111111111,0.222222222,0.875,2000,2,12,8516,5.222222222,19,2,5.804691589,73.22222222,8.333333333,50.77777778,2.333333333
LHOT06104,3,2006,Norway,43.66666667,6.350852961,0,0,1,0.333333333,0,0,0.333333333,1,0,0,LHOT,0,1,0.333333333,0,0.333333333,1,2000,2,12,8516,2.666666667,6,1,2.886751346,53.4,21.36117974,44.6,18.62256696
LHOT06105,3,2006,Netherlands,36.66666667,9.291573243,1,0,1,0.333333333,0,0,0.333333333,1,0,0,LHOT,0,0,0.333333333,0.333333333,0,0,2000,2,12,8516,4,6,1,2.645751311,NA,NA,NA,NA
LHOT06110,12,2006,Chile,36.66666667,14.47463822,0,0,9,0.75,0,0,0.916666667,11,0,0,LHOT,0,1,0.916666667,0,0.083333333,1,2000,2,12,8516,1.916666667,5,1,1.378954369,24.75,3.130495168,63.5,0.894427191
LHOT06111,6,2006,UK,44.33333333,12.92542714,0,0,2,0.333333333,0,0,0.5,0,0,0,LHOT,0,1,0,0,0.166666667,0.6,2000,2,12,8516,11.16666667,46,1,17.17459364,NA,NA,NA,NA
